order_id,order_date,customer_id,category,sales,profit,quantity
3371,2022-09-07 13:34:41.746957824,2283,Fashion,141.28,-62.28,3
3372,2022-09-07 17:57:17.972995496,2795,Fashion,101.81,24.29,4
3373,2022-09-07 22:19:54.199033168,2638,Home,407.39,100.22,1
3374,2022-09-08 02:42:30.425070848,2575,Beauty,52.19,1.26,5
3375,2022-09-08 07:05:06.651108520,1784,Fashion,71.02,81.11,2
3376,2022-09-08 11:27:42.877146192,1100,Fashion,288.82,62.31,3
3377,2022-09-08 15:50:19.103183864,2382,Fashion,259.635,290.77,3
3378,2022-09-08 20:12:55.329221536,2403,Electronics,259.635,14.99,1
3379,2022-09-09 00:35:31.555259208,1819,Beauty,836.34,26.68,3
3380,2022-09-09 04:58:07.781296880,2244,Fashion,276.71,128.63,5
3381,2022-09-09 09:20:44.007334552,1819,Electronics,235.26,35.86,3
3382,2022-09-09 13:43:20.233372232,1419,Beauty,104.12,60.08,1
3383,2022-09-09 18:05:56.459409904,1123,Fashion,67.51,-100.53,4
3384,2022-09-09 22:28:32.685447576,1421,Home,197.39,30.25,5
3385,2022-09-10 02:51:08.911485248,2254,Electronics,307.97,-16.41,4
3386,2022-09-10 07:13:45.137522920,2713,Electronics,334.92,41.165,2
3387,2022-09-10 11:36:21.363560592,2086,Fashion,150.19,60.52,1
3388,2022-09-10 15:58:57.589598264,2508,Fashion,259.635,35.61,2
3389,2022-09-10 20:21:33.815635936,2651,Electronics,724.15,101.77,2
3390,2022-09-11 00:44:10.041673608,2726,Home,291.41,116.32,2
3391,2022-09-11 05:06:46.267711288,2597,Home,801.9,25.82,2
3392,2022-09-11 09:29:22.493748960,1767,Beauty,1108.79,63.96,1
3393,2022-09-11 13:51:58.719786632,1482,Fashion,392.76,-122.69,4
3394,2022-09-11 18:14:34.945824304,1518,Home,677.98,65.17,3
3395,2022-09-11 22:37:11.171861976,1154,Beauty,271.11,124.24,2
3396,2022-09-12 02:59:47.397899648,1091,Home,122.11,-32.78,3
3397,2022-09-12 07:22:23.623937320,1981,Fashion,385.85,100.44,3
3398,2022-09-12 11:44:59.849974992,2549,Beauty,230.64,3.84,2
3399,2022-09-12 16:07:36.076012672,1454,Beauty,546.01,-6.13,5
3400,2022-09-12 20:30:12.302050344,2764,Beauty,144.06,153.94,3
3401,2022-09-13 00:52:48.528088016,1597,Home,259.635,37.37,5
3402,2022-09-13 05:15:24.754125688,2668,Fashion,246.24,109.35,4
3403,2022-09-13 09:38:00.980163360,1509,Beauty,416.37,-116.21,3
3404,2022-09-13 14:00:37.206201032,2206,Electronics,198.09,-8.79,1
3405,2022-09-13 18:23:13.432238704,1385,Fashion,348.0,96.93,4
3406,2022-09-13 22:45:49.658276376,2597,Electronics,221.26,49.95,4
3407,2022-09-14 03:08:25.884314048,2754,Electronics,234.67,25.29,5
3408,2022-09-14 07:31:02.110351728,1404,Beauty,351.31,88.32,2
3409,2022-09-14 11:53:38.336389400,1245,Beauty,259.635,-26.51,1
3410,2022-09-14 16:16:14.562427072,1741,Home,175.57,137.38,1
3411,2022-09-14 20:38:50.788464744,2614,Home,196.88,22.99,5
3412,2022-09-15 01:01:27.014502416,1660,Home,296.54,-25.26,5
3413,2022-09-15 05:24:03.240540088,1649,Fashion,102.41,-20.01,4
3414,2022-09-15 09:46:39.466577760,2494,Home,81.59,33.48,5
3415,2022-09-15 14:09:15.692615432,2849,Electronics,259.635,5.88,2
3416,2022-09-15 18:31:51.918653112,2911,Home,849.5,82.09,4
3417,2022-09-15 22:54:28.144690784,2446,Beauty,516.46,36.29,4
3418,2022-09-16 03:17:04.370728456,1900,Home,259.635,11.52,4
3419,2022-09-16 07:39:40.596766128,1064,Fashion,540.15,68.27,1
3420,2022-09-16 12:02:16.822803800,2036,Fashion,259.635,41.165,1
3421,2022-09-16 16:24:53.048841472,1212,Electronics,647.88,79.31,4
3422,2022-09-16 20:47:29.274879144,1241,Fashion,259.635,66.11,2
3423,2022-09-17 01:10:05.500916816,1492,Home,223.42,62.82,3
3424,2022-09-17 05:32:41.726954488,2236,Beauty,137.6,11.36,4
3425,2022-09-17 09:55:17.952992168,2716,Fashion,747.83,-10.37,5
3426,2022-09-17 14:17:54.179029840,1337,Electronics,356.74,104.7,3
3427,2022-09-17 18:40:30.405067512,1172,Home,259.635,89.12,1
3428,2022-09-17 23:03:06.631105184,1671,Electronics,135.38,-40.64,1
3429,2022-09-18 03:25:42.857142856,1163,Fashion,161.44,5.37,3
3430,2022-09-18 07:48:19.083180528,1464,Fashion,259.635,147.18,5
3431,2022-09-18 12:10:55.309218200,1994,Electronics,268.9,118.72,1
3432,2022-09-18 16:33:31.535255872,1496,Home,259.635,-53.6,1
3433,2022-09-18 20:56:07.761293552,1699,Fashion,261.08,40.95,4
3434,2022-09-19 01:18:43.987331224,1394,Beauty,450.58,41.165,2
3435,2022-09-19 05:41:20.213368896,1702,Fashion,443.35,119.49,5
3436,2022-09-19 10:03:56.439406568,2940,Home,391.1,41.165,4
3437,2022-09-19 14:26:32.665444240,1307,Fashion,450.32,78.71,2
3438,2022-09-19 18:49:08.891481912,2791,Electronics,502.21,114.51,1
3439,2022-09-19 23:11:45.117519584,1182,Fashion,721.82,125.26,2
3440,2022-09-20 03:34:21.343557256,1628,Fashion,701.28,25.54,1
3441,2022-09-20 07:56:57.569594928,2817,Home,402.06,43.64,4
3442,2022-09-20 12:19:33.795632608,1509,Electronics,259.635,-20.64,1
3443,2022-09-20 16:42:10.021670280,2731,Home,184.66,18.15,2
3444,2022-09-20 21:04:46.247707952,1545,Fashion,1299.16,7.41,4
3445,2022-09-21 01:27:22.473745624,2587,Beauty,920.14,24.91,2
3446,2022-09-21 05:49:58.699783296,1623,Fashion,142.78,32.46,2
3447,2022-09-21 10:12:34.925820968,2787,Home,143.43,105.07,3
3448,2022-09-21 14:35:11.151858640,1593,Beauty,259.635,67.95,1
3449,2022-09-21 18:57:47.377896312,1743,Home,35.88,-62.39,1
3450,2022-09-21 23:20:23.603933992,2250,Home,67.75,84.03,2
3451,2022-09-22 03:42:59.829971664,2768,Electronics,604.34,-3.9,1
3452,2022-09-22 08:05:36.056009336,2756,Beauty,511.97,-47.15,5
3453,2022-09-22 12:28:12.282047008,2459,Fashion,372.63,-51.38,1
3454,2022-09-22 16:50:48.508084680,2948,Home,44.63,53.58,4
3455,2022-09-22 21:13:24.734122352,2445,Fashion,259.635,124.87,1
3456,2022-09-23 01:36:00.960160024,1553,Electronics,972.0,23.14,5
3457,2022-09-23 05:58:37.186197696,1020,Electronics,227.76,114.98,2
3458,2022-09-23 10:21:13.412235368,1553,Beauty,293.82,46.85,1
3459,2022-09-23 14:43:49.638273048,1396,Electronics,463.63,-132.45,4
3460,2022-09-23 19:06:25.864310720,1624,Electronics,281.39,41.165,5
3461,2022-09-23 23:29:02.090348392,1104,Fashion,69.16,-3.37,3
3462,2022-09-24 03:51:38.316386064,1191,Electronics,205.29,-24.84,2
3463,2022-09-24 08:14:14.542423736,1016,Electronics,315.87,89.43,2
3464,2022-09-24 12:36:50.768461408,2143,Home,481.05,50.71,2
3465,2022-09-24 16:59:26.994499080,1392,Electronics,98.55,34.62,5
3466,2022-09-24 21:22:03.220536752,1424,Home,104.97,47.76,1
3467,2022-09-25 01:44:39.446574432,1128,Electronics,816.68,-27.77,1
3468,2022-09-25 06:07:15.672612104,2153,Electronics,259.635,181.6,1
3469,2022-09-25 10:29:51.898649776,1571,Beauty,129.34,53.81,1
3470,2022-09-25 14:52:28.124687448,2583,Beauty,439.09,52.69,2
3471,2022-09-25 19:15:04.350725120,1028,Home,48.58,33.04,3
3472,2022-09-25 23:37:40.576762792,2120,Electronics,366.11,41.165,2
3473,2022-09-26 04:00:16.802800464,2033,Fashion,303.83,-13.97,3
3474,2022-09-26 08:22:53.028838136,1241,Beauty,259.635,-57.9,3
3475,2022-09-26 12:45:29.254875816,2849,Fashion,95.94,-65.57,1
3476,2022-09-26 17:08:05.480913488,2979,Beauty,556.39,-83.32,4
3477,2022-09-26 21:30:41.706951160,1231,Beauty,132.92,-10.82,5
3478,2022-09-27 01:53:17.932988832,1788,Electronics,108.76,41.64,4
3479,2022-09-27 06:15:54.159026504,2307,Beauty,359.01,-73.78,3
3480,2022-09-27 10:38:30.385064176,1714,Fashion,129.18,95.99,4
3481,2022-09-27 15:01:06.611101848,1758,Beauty,229.2,63.8,3
3482,2022-09-27 19:23:42.837139520,1801,Home,233.7,41.165,2
3483,2022-09-27 23:46:19.063177192,1775,Electronics,276.2,212.97,2
3484,2022-09-28 04:08:55.289214872,2978,Electronics,465.73,20.75,1
3485,2022-09-28 08:31:31.515252544,1725,Home,213.24,103.86,5
3486,2022-09-28 12:54:07.741290216,1199,Home,63.06,56.76,2
3487,2022-09-28 17:16:43.967327888,1944,Home,284.41,155.1,5
3488,2022-09-28 21:39:20.193365560,1078,Beauty,666.15,126.77,1
3489,2022-09-29 02:01:56.419403232,2936,Electronics,185.52,16.0,5
3490,2022-09-29 06:24:32.645440904,1955,Home,320.45,18.91,2
3491,2022-09-29 10:47:08.871478576,2878,Beauty,158.77,-67.31,2
3492,2022-09-29 15:09:45.097516256,1855,Home,185.99,49.28,4
3493,2022-09-29 19:32:21.323553928,2196,Fashion,76.66,92.37,4
3494,2022-09-29 23:54:57.549591600,1466,Fashion,322.04,41.165,4
3495,2022-09-30 04:17:33.775629272,1580,Electronics,162.31,152.05,5
3496,2022-09-30 08:40:10.001666944,2439,Beauty,284.0,51.61,2
3497,2022-09-30 13:02:46.227704616,1939,Fashion,192.33,139.79,1
3498,2022-09-30 17:25:22.453742288,1448,Fashion,215.3,26.95,3
3499,2022-09-30 21:47:58.679779960,1086,Beauty,318.89,-52.76,2
3500,2022-10-01 02:10:34.905817632,1100,Home,320.42,-10.0,4
3501,2022-10-01 06:33:11.131855312,2031,Beauty,491.57,37.42,4
3502,2022-10-01 10:55:47.357892984,1844,Home,535.68,-19.96,5
3503,2022-10-01 15:18:23.583930656,2223,Fashion,210.73,-92.41,4
3504,2022-10-01 19:40:59.809968328,2528,Fashion,406.41,-120.19,5
3505,2022-10-02 00:03:36.036006000,1086,Fashion,132.85,121.11,1
3506,2022-10-02 04:26:12.262043672,1042,Electronics,200.97,70.83,4
3507,2022-10-02 08:48:48.488081344,2408,Electronics,259.635,62.05,5
3508,2022-10-02 13:11:24.714119016,2644,Electronics,105.62,53.47,4
3509,2022-10-02 17:34:00.940156696,2458,Beauty,259.635,-3.79,5
3510,2022-10-02 21:56:37.166194368,1407,Fashion,284.4,103.55,2
3511,2022-10-03 02:19:13.392232040,2506,Fashion,161.22,-99.14,5
3512,2022-10-03 06:41:49.618269712,1663,Beauty,407.36,-126.73,3
3513,2022-10-03 11:04:25.844307384,2040,Electronics,207.88,23.87,1
3514,2022-10-03 15:27:02.070345056,2668,Beauty,548.09,50.38,2
3515,2022-10-03 19:49:38.296382728,1147,Electronics,641.54,-30.73,1
3516,2022-10-04 00:12:14.522420400,1276,Fashion,179.34,-87.47,2
3517,2022-10-04 04:34:50.748458072,1231,Home,194.89,87.25,4
3518,2022-10-04 08:57:26.974495752,2849,Electronics,156.39,7.09,5
3519,2022-10-04 13:20:03.200533424,2950,Fashion,95.66,95.53,4
3520,2022-10-04 17:42:39.426571096,1365,Fashion,664.48,144.46,1
3521,2022-10-04 22:05:15.652608768,2251,Home,146.37,-88.29,1
3522,2022-10-05 02:27:51.878646440,2674,Fashion,270.77,57.07,2
3523,2022-10-05 06:50:28.104684112,1435,Fashion,471.32,59.97,1
3524,2022-10-05 11:13:04.330721784,1398,Electronics,475.7,99.55,5
3525,2022-10-05 15:35:40.556759456,2234,Electronics,259.635,-2.67,1
3526,2022-10-05 19:58:16.782797136,2414,Home,446.79,44.47,4
3527,2022-10-06 00:20:53.008834808,1498,Home,324.49,41.165,5
3528,2022-10-06 04:43:29.234872480,1539,Fashion,514.46,75.02,1
3529,2022-10-06 09:06:05.460910152,1562,Electronics,489.39,164.72,3
3530,2022-10-06 13:28:41.686947824,2514,Home,62.41,-29.48,3
3531,2022-10-06 17:51:17.912985496,1441,Home,441.11,56.56,4
3532,2022-10-06 22:13:54.139023168,2284,Beauty,108.72,33.1,2
3533,2022-10-07 02:36:30.365060840,1772,Home,309.21,23.48,2
3534,2022-10-07 06:59:06.591098512,1349,Fashion,78.61,87.05,1
3535,2022-10-07 11:21:42.817136192,2375,Electronics,231.29,41.165,5
3536,2022-10-07 15:44:19.043173864,1519,Home,202.18,-45.28,2
3537,2022-10-07 20:06:55.269211536,2343,Beauty,222.33,116.22,3
3538,2022-10-08 00:29:31.495249208,1137,Electronics,259.635,87.22,2
3539,2022-10-08 04:52:07.721286880,2573,Home,90.28,157.98,3
3540,2022-10-08 09:14:43.947324552,2646,Beauty,528.61,98.17,2
3541,2022-10-08 13:37:20.173362224,1991,Home,22.69,22.92,4
3542,2022-10-08 17:59:56.399399896,1367,Electronics,259.635,23.53,5
3543,2022-10-08 22:22:32.625437576,2243,Electronics,162.29,122.86,1
3544,2022-10-09 02:45:08.851475248,2360,Electronics,276.91,-21.37,3
3545,2022-10-09 07:07:45.077512920,2246,Fashion,459.22,-32.39,2
3546,2022-10-09 11:30:21.303550592,2671,Home,323.76,57.63,1
3547,2022-10-09 15:52:57.529588264,2791,Fashion,205.4,-79.53,3
3548,2022-10-09 20:15:33.755625936,1359,Electronics,246.08,67.9,3
3549,2022-10-10 00:38:09.981663608,1920,Beauty,205.66,77.57,4
3550,2022-10-10 05:00:46.207701280,1328,Home,498.53,20.29,2
3551,2022-10-10 09:23:22.433738952,1961,Fashion,508.57,152.64,1
3552,2022-10-10 13:45:58.659776632,1462,Home,135.7,130.24,2
3553,2022-10-10 18:08:34.885814304,1945,Beauty,434.94,-22.26,2
3554,2022-10-10 22:31:11.111851976,1962,Fashion,659.32,92.46,5
3555,2022-10-11 02:53:47.337889648,2584,Electronics,259.635,118.76,3
3556,2022-10-11 07:16:23.563927320,2827,Fashion,163.86,46.62,3
3557,2022-10-11 11:38:59.789964992,2405,Home,89.43,5.46,5
3558,2022-10-11 16:01:36.016002664,1835,Home,294.39,-48.7,5
3559,2022-10-11 20:24:12.242040336,2613,Home,72.89,-4.66,2
3560,2022-10-12 00:46:48.468078016,2640,Home,244.99,-46.92,3
3561,2022-10-12 05:09:24.694115688,1168,Electronics,174.44,113.0,1
3562,2022-10-12 09:32:00.920153360,1216,Fashion,246.63,41.165,4
3563,2022-10-12 13:54:37.146191032,1377,Electronics,439.68,81.73,5
3564,2022-10-12 18:17:13.372228704,1118,Electronics,316.63,140.82,1
3565,2022-10-12 22:39:49.598266376,1189,Electronics,489.42,56.97,1
3566,2022-10-13 03:02:25.824304048,1766,Home,259.635,134.17,2
3567,2022-10-13 07:25:02.050341720,1369,Home,341.47,11.96,5
3568,2022-10-13 11:47:38.276379392,2801,Home,293.88,70.92,1
3569,2022-10-13 16:10:14.502417072,1148,Fashion,531.09,56.43,4
3570,2022-10-13 20:32:50.728454744,2699,Beauty,185.75,-16.12,1
3571,2022-10-14 00:55:26.954492416,1651,Home,273.0,15.25,4
3572,2022-10-14 05:18:03.180530088,2882,Fashion,272.18,153.22,4
3573,2022-10-14 09:40:39.406567760,2511,Home,259.635,12.41,4
3574,2022-10-14 14:03:15.632605432,1769,Home,259.635,-93.01,5
3575,2022-10-14 18:25:51.858643104,1373,Electronics,195.51,12.3,4
3576,2022-10-14 22:48:28.084680776,1780,Electronics,666.62,-20.23,5
3577,2022-10-15 03:11:04.310718456,2716,Electronics,223.89,76.47,1
3578,2022-10-15 07:33:40.536756128,1159,Fashion,614.96,89.18,4
3579,2022-10-15 11:56:16.762793800,1350,Beauty,479.33,68.65,3
3580,2022-10-15 16:18:52.988831472,2935,Beauty,529.93,7.24,1
3581,2022-10-15 20:41:29.214869144,2311,Fashion,519.58,44.73,3
3582,2022-10-16 01:04:05.440906816,2311,Home,216.84,41.165,3
3583,2022-10-16 05:26:41.666944488,1891,Fashion,365.4,-75.75,2
3584,2022-10-16 09:49:17.892982160,2249,Home,70.54,31.03,5
3585,2022-10-16 14:11:54.119019840,1522,Fashion,365.66,41.165,2
3586,2022-10-16 18:34:30.345057512,1521,Fashion,956.37,-42.34,5
3587,2022-10-16 22:57:06.571095184,1782,Fashion,443.22,-108.39,2
3588,2022-10-17 03:19:42.797132856,1272,Beauty,141.56,153.92,1
3589,2022-10-17 07:42:19.023170528,1935,Electronics,177.96,75.89,3
3590,2022-10-17 12:04:55.249208200,2425,Fashion,484.64,63.84,1
3591,2022-10-17 16:27:31.475245872,1182,Beauty,180.05,11.31,5
3592,2022-10-17 20:50:07.701283544,2992,Electronics,81.32,58.1,3
3593,2022-10-18 01:12:43.927321216,2688,Electronics,306.27,44.14,3
3594,2022-10-18 05:35:20.153358896,1487,Fashion,480.56,144.86,5
3595,2022-10-18 09:57:56.379396568,2850,Home,130.87,113.36,1
3596,2022-10-18 14:20:32.605434240,1845,Home,225.18,88.18,3
3597,2022-10-18 18:43:08.831471912,1123,Home,265.31,-14.62,1
3598,2022-10-18 23:05:45.057509584,1984,Fashion,307.63,58.32,1
3599,2022-10-19 03:28:21.283547256,2649,Home,128.57,-9.23,1
3600,2022-10-19 07:50:57.509584928,1789,Beauty,86.35,138.28,3
3601,2022-10-19 12:13:33.735622600,1413,Beauty,481.88,-17.2,4
3602,2022-10-19 16:36:09.961660280,2748,Beauty,158.65,29.24,2
3603,2022-10-19 20:58:46.187697952,2195,Beauty,139.87,-46.94,5
3604,2022-10-20 01:21:22.413735624,2311,Electronics,259.635,0.15,1
3605,2022-10-20 05:43:58.639773296,2458,Beauty,175.29,-0.75,3
3606,2022-10-20 10:06:34.865810968,1685,Home,259.635,27.78,5
3607,2022-10-20 14:29:11.091848640,1112,Fashion,259.635,41.165,4
3608,2022-10-20 18:51:47.317886312,1887,Home,138.92,137.25,4
3609,2022-10-20 23:14:23.543923984,2940,Beauty,276.12,25.03,3
3610,2022-10-21 03:36:59.769961656,1121,Electronics,112.1,-2.69,1
3611,2022-10-21 07:59:35.995999336,2567,Beauty,290.79,101.57,4
3612,2022-10-21 12:22:12.222037008,2245,Fashion,107.24,212.99,4
3613,2022-10-21 16:44:48.448074680,2654,Home,353.24,7.66,4
3614,2022-10-21 21:07:24.674112352,1038,Fashion,86.79,20.39,3
3615,2022-10-22 01:30:00.900150024,1496,Fashion,247.25,-19.06,5
3616,2022-10-22 05:52:37.126187696,1779,Fashion,39.81,92.96,2
3617,2022-10-22 10:15:13.352225368,2256,Home,167.16,116.43,3
3618,2022-10-22 14:37:49.578263040,1942,Beauty,217.89,36.29,1
3619,2022-10-22 19:00:25.804300720,2553,Fashion,259.635,4.93,3
3620,2022-10-22 23:23:02.030338392,1148,Home,298.2,82.72,3
3621,2022-10-23 03:45:38.256376064,2420,Electronics,289.74,99.17,2
3622,2022-10-23 08:08:14.482413736,2021,Home,208.08,164.32,2
3623,2022-10-23 12:30:50.708451408,1660,Electronics,261.96,-6.6,2
3624,2022-10-23 16:53:26.934489080,2661,Home,103.76,108.19,5
3625,2022-10-23 21:16:03.160526752,2927,Beauty,278.18,48.46,3
3626,2022-10-24 01:38:39.386564424,1301,Fashion,515.83,-98.74,1
3627,2022-10-24 06:01:15.612602096,2383,Beauty,282.46,161.78,2
3628,2022-10-24 10:23:51.838639776,1237,Home,329.65,63.8,2
3629,2022-10-24 14:46:28.064677448,1646,Fashion,483.89,88.54,3
3630,2022-10-24 19:09:04.290715120,1662,Electronics,411.1,115.71,1
3631,2022-10-24 23:31:40.516752792,1235,Home,517.38,87.68,2
3632,2022-10-25 03:54:16.742790464,2759,Fashion,778.91,-37.36,3
3633,2022-10-25 08:16:52.968828136,1202,Electronics,288.03,93.97,4
3634,2022-10-25 12:39:29.194865808,1255,Electronics,219.58,79.73,5
3635,2022-10-25 17:02:05.420903480,1597,Beauty,112.87,-93.59,3
3636,2022-10-25 21:24:41.646941160,1661,Home,181.24,41.165,2
3637,2022-10-26 01:47:17.872978832,1234,Electronics,237.14,9.81,1
3638,2022-10-26 06:09:54.099016504,2368,Fashion,306.54,119.65,4
3639,2022-10-26 10:32:30.325054176,1533,Electronics,352.64,13.12,1
3640,2022-10-26 14:55:06.551091848,1859,Electronics,179.81,-2.66,1
3641,2022-10-26 19:17:42.777129520,2820,Beauty,109.43,33.69,1
3642,2022-10-26 23:40:19.003167192,2804,Beauty,71.66,209.74,3
3643,2022-10-27 04:02:55.229204864,2489,Fashion,477.78,201.04,3
3644,2022-10-27 08:25:31.455242536,1769,Beauty,565.21,-2.76,5
3645,2022-10-27 12:48:07.681280216,1540,Electronics,408.53,139.79,4
3646,2022-10-27 17:10:43.907317888,1212,Electronics,472.32,41.87,1
3647,2022-10-27 21:33:20.133355560,1462,Beauty,108.31,201.47,2
3648,2022-10-28 01:55:56.359393232,1435,Electronics,454.29,132.23,1
3649,2022-10-28 06:18:32.585430904,1282,Electronics,185.89,62.32,4
3650,2022-10-28 10:41:08.811468576,2585,Fashion,478.9,46.51,1
3651,2022-10-28 15:03:45.037506248,2630,Beauty,204.76,88.67,3
3652,2022-10-28 19:26:21.263543920,2486,Electronics,123.31,78.68,3
3653,2022-10-28 23:48:57.489581600,2430,Beauty,259.635,-48.21,4
3654,2022-10-29 04:11:33.715619272,1087,Fashion,1056.43,56.63,5
3655,2022-10-29 08:34:09.941656944,2067,Beauty,259.635,-12.13,1
3656,2022-10-29 12:56:46.167694616,1460,Electronics,185.74,-2.38,4
3657,2022-10-29 17:19:22.393732288,1277,Beauty,696.33,129.16,2
3658,2022-10-29 21:41:58.619769960,2706,Electronics,388.58,56.3,2
3659,2022-10-30 02:04:34.845807632,1420,Electronics,549.45,3.64,5
3660,2022-10-30 06:27:11.071845304,2724,Electronics,259.635,-56.95,3
3661,2022-10-30 10:49:47.297882976,2376,Fashion,533.85,-22.08,4
3662,2022-10-30 15:12:23.523920656,1695,Beauty,259.635,35.24,1
3663,2022-10-30 19:34:59.749958328,1514,Fashion,55.2,174.87,4
3664,2022-10-30 23:57:35.975996000,1702,Beauty,795.05,-43.93,5
3665,2022-10-31 04:20:12.202033672,2653,Fashion,313.12,63.58,4
3666,2022-10-31 08:42:48.428071344,1018,Home,438.36,72.57,5
3667,2022-10-31 13:05:24.654109016,1022,Electronics,284.16,137.81,5
3668,2022-10-31 17:28:00.880146688,1412,Electronics,267.77,49.99,5
3669,2022-10-31 21:50:37.106184360,2053,Fashion,316.23,72.64,4
3670,2022-11-01 02:13:13.332222040,2830,Home,220.11,134.57,2
3671,2022-11-01 06:35:49.558259712,1107,Electronics,127.64,-22.17,1
3672,2022-11-01 10:58:25.784297384,2390,Beauty,371.92,103.3,5
3673,2022-11-01 15:21:02.010335056,2304,Fashion,602.38,-71.52,3
3674,2022-11-01 19:43:38.236372728,2151,Electronics,571.02,45.14,5
3675,2022-11-02 00:06:14.462410400,2252,Electronics,108.0,21.01,4
3676,2022-11-02 04:28:50.688448072,2134,Fashion,582.82,-17.77,5
3677,2022-11-02 08:51:26.914485744,1135,Fashion,170.25,41.165,3
3678,2022-11-02 13:14:03.140523416,1361,Beauty,142.36,122.28,2
3679,2022-11-02 17:36:39.366561096,2209,Beauty,47.85,125.52,4
3680,2022-11-02 21:59:15.592598768,2679,Electronics,249.46,70.38,4
3681,2022-11-03 02:21:51.818636440,2607,Electronics,250.41,-58.61,4
3682,2022-11-03 06:44:28.044674112,1128,Fashion,316.21,41.165,3
3683,2022-11-03 11:07:04.270711784,2899,Electronics,139.94,120.47,4
3684,2022-11-03 15:29:40.496749456,2284,Electronics,243.52,119.42,2
3685,2022-11-03 19:52:16.722787128,1514,Fashion,172.7,135.74,1
3686,2022-11-04 00:14:52.948824800,1448,Electronics,315.79,65.13,1
3687,2022-11-04 04:37:29.174862480,2923,Electronics,509.08,41.165,5
3688,2022-11-04 09:00:05.400900152,2127,Home,520.45,-117.24,1
3689,2022-11-04 13:22:41.626937824,2506,Beauty,560.7,109.01,3
3690,2022-11-04 17:45:17.852975496,2247,Fashion,94.1,32.07,1
3691,2022-11-04 22:07:54.079013168,2855,Home,204.07,-60.3,3
3692,2022-11-05 02:30:30.305050840,1873,Beauty,164.91,101.02,3
3693,2022-11-05 06:53:06.531088512,2889,Beauty,60.64,153.56,5
3694,2022-11-05 11:15:42.757126184,2514,Beauty,274.77,109.38,1
3695,2022-11-05 15:38:18.983163856,1472,Home,355.0,93.99,5
3696,2022-11-05 20:00:55.209201536,2033,Home,549.34,114.67,4
3697,2022-11-06 00:23:31.435239208,2428,Beauty,250.77,-178.45,2
3698,2022-11-06 04:46:07.661276880,2919,Electronics,427.83,177.69,1
3699,2022-11-06 09:08:43.887314552,1301,Electronics,60.26,-23.34,4
3700,2022-11-06 13:31:20.113352224,1230,Home,47.71,-16.32,4
3701,2022-11-06 17:53:56.339389896,2754,Home,165.88,2.31,5
3702,2022-11-06 22:16:32.565427568,1922,Home,283.49,11.46,5
3703,2022-11-07 02:39:08.791465240,2089,Beauty,198.0,160.03,2
3704,2022-11-07 07:01:45.017502920,1936,Electronics,432.65,83.51,2
3705,2022-11-07 11:24:21.243540592,1111,Home,736.19,-14.28,2
3706,2022-11-07 15:46:57.469578264,2036,Home,373.81,-2.17,2
3707,2022-11-07 20:09:33.695615936,2416,Fashion,196.08,239.55,5
3708,2022-11-08 00:32:09.921653608,1499,Beauty,147.8,68.24,3
3709,2022-11-08 04:54:46.147691280,1931,Fashion,81.93,5.45,5
3710,2022-11-08 09:17:22.373728952,1597,Electronics,249.02,-89.75,3
3711,2022-11-08 13:39:58.599766624,1233,Fashion,735.05,-94.06,5
3712,2022-11-08 18:02:34.825804304,1601,Fashion,298.52,-49.35,5
3713,2022-11-08 22:25:11.051841976,1313,Fashion,243.93,47.67,2
3714,2022-11-09 02:47:47.277879648,1565,Beauty,315.03,128.75,3
3715,2022-11-09 07:10:23.503917320,2035,Electronics,363.53,89.29,4
3716,2022-11-09 11:32:59.729954992,1208,Fashion,23.82,133.92,4
3717,2022-11-09 15:55:35.955992664,2997,Beauty,1017.53,85.26,4
3718,2022-11-09 20:18:12.182030336,2037,Electronics,19.35,-58.07,2
3719,2022-11-10 00:40:48.408068008,2656,Home,215.49,73.99,4
3720,2022-11-10 05:03:24.634105680,2441,Fashion,317.55,77.41,5
3721,2022-11-10 09:26:00.860143360,2460,Electronics,219.27,30.39,2
3722,2022-11-10 13:48:37.086181032,2400,Fashion,273.91,15.52,4
3723,2022-11-10 18:11:13.312218704,2043,Home,163.62,28.14,2
3724,2022-11-10 22:33:49.538256376,1586,Electronics,180.71,-83.71,5
3725,2022-11-11 02:56:25.764294048,2935,Beauty,241.86,-66.57,2
3726,2022-11-11 07:19:01.990331720,2778,Electronics,411.06,243.34,4
3727,2022-11-11 11:41:38.216369392,2758,Beauty,278.06,-60.12,2
3728,2022-11-11 16:04:14.442407064,2014,Electronics,499.59,-101.33,1
3729,2022-11-11 20:26:50.668444744,2093,Beauty,394.31,41.165,4
3730,2022-11-12 00:49:26.894482416,2847,Home,504.2,76.73,5
3731,2022-11-12 05:12:03.120520088,2234,Home,204.16,84.89,3
3732,2022-11-12 09:34:39.346557760,2124,Home,128.32,-41.92,2
3733,2022-11-12 13:57:15.572595432,1697,Electronics,121.51,47.73,2
3734,2022-11-12 18:19:51.798633104,1131,Home,311.7,-3.57,4
3735,2022-11-12 22:42:28.024670776,2646,Fashion,259.635,55.22,4
3736,2022-11-13 03:05:04.250708448,2404,Home,578.45,16.54,1
3737,2022-11-13 07:27:40.476746120,2155,Beauty,102.3,-15.52,5
3738,2022-11-13 11:50:16.702783800,2043,Beauty,550.01,-11.93,2
3739,2022-11-13 16:12:52.928821472,2929,Beauty,193.99,-135.93,2
